IM Race-Ethnicity no Unknown,18_Age Categories for NordPred,IM Subsite,IM Histology with All,IM 5-year LATEST,Crude Rate,Count,Population
2,10,1,0,1,^,^,14100484
2,10,1,0,2,^,^,14100484
2,10,1,0,3,^,^,14100484
2,10,1,1,0,^,^,14100484
2,10,1,1,1,^,^,14100484
2,10,1,1,2,^,^,14100484
2,10,1,1,3,^,^,14100484
2,10,1,2,0,^,^,14100484
2,10,1,2,1,^,^,14100484
2,10,1,2,2,^,^,14100484
2,10,1,2,3,^,^,14100484
2,10,2,0,0,^,^,14100484
2,10,2,0,1,^,^,14100484
2,10,2,0,2,^,^,14100484
2,10,2,0,3,0.07,10,14100484
2,10,2,1,0,^,^,14100484
2,10,2,1,1,^,^,14100484
2,10,2,1,2,^,^,14100484
2,10,2,1,3,^,^,14100484
2,10,2,2,0,^,^,14100484
2,10,2,2,1,^,^,14100484
2,10,2,2,2,^,^,14100484
2,10,2,2,3,0.07,10,14100484
2,10,3,0,0,0.07,10,14100484
2,10,3,0,1,0.13,19,14100484
2,10,3,0,2,0.16,22,14100484
2,10,3,0,3,0.16,22,14100484
2,10,3,1,0,^,^,14100484
2,10,3,1,1,^,^,14100484
2,10,3,1,2,^,^,14100484
2,10,3,1,3,^,^,14100484
2,10,3,2,0,0.07,10,14100484
2,10,3,2,1,0.15,21,14100484
2,10,3,2,2,0.15,21,14100484
2,10,3,2,3,0.16,22,14100484
2,11,0,0,0,^,^,14100484
2,11,0,0,1,^,^,14100484
2,11,0,0,2,^,^,14100484
2,11,0,0,3,^,^,14100484
2,11,0,1,0,^,^,14100484
2,11,0,1,1,^,^,14100484
2,11,0,1,2,^,^,14100484
2,11,0,1,3,^,^,14100484
2,11,0,2,0,^,^,14100484
2,11,0,2,1,^,^,14100484
2,11,0,2,2,^,^,14100484
2,11,0,2,3,^,^,14100484
2,11,1,0,0,^,^,14100484
2,11,1,0,1,^,^,14100484
2,11,1,0,2,^,^,14100484
2,11,1,0,3,^,^,14100484
2,11,1,1,0,^,^,14100484
2,11,1,1,1,^,^,14100484
2,11,1,1,2,^,^,14100484
2,11,1,1,3,^,^,14100484
2,11,1,2,0,^,^,14100484
2,11,1,2,1,^,^,14100484
2,11,1,2,2,^,^,14100484
2,11,1,2,3,^,^,14100484
2,11,2,0,0,^,^,14100484
2,11,2,0,1,^,^,14100484
2,11,2,0,2,^,^,14100484
2,11,2,0,3,^,^,14100484
2,11,2,1,0,^,^,14100484
2,11,2,1,1,^,^,14100484
2,11,2,1,2,^,^,14100484
2,11,2,1,3,^,^,14100484
2,11,2,2,0,^,^,14100484
2,11,2,2,1,^,^,14100484
2,11,2,2,2,^,^,14100484
2,11,2,2,3,^,^,14100484
2,11,3,0,0,0.15,21,14100484
2,11,3,0,1,0.12,17,14100484
2,11,3,0,2,0.13,18,14100484
2,11,3,0,3,0.12,17,14100484
2,11,3,1,0,^,^,14100484
2,11,3,1,1,^,^,14100484
2,11,3,1,2,^,^,14100484
2,11,3,1,3,^,^,14100484
2,11,3,2,0,0.16,22,14100484
2,11,3,2,1,0.13,18,14100484
2,11,3,2,2,0.13,18,14100484
2,11,3,2,3,0.11,16,14100484
2,12,0,0,0,0.08,11,14100484
2,12,0,0,1,^,^,14100484
2,12,0,0,2,0.1,14,14100484
2,12,0,0,3,^,^,14100484
2,12,0,1,0,^,^,14100484
2,12,0,1,1,^,^,14100484
2,12,0,1,2,^,^,14100484
2,12,0,1,3,^,^,14100484
2,12,0,2,0,0.09,12,14100484
2,12,0,2,1,^,^,14100484
2,12,0,2,2,0.11,15,14100484
2,12,0,2,3,^,^,14100484
2,12,1,0,0,^,^,14100484
2,12,1,0,1,^,^,14100484
2,12,1,0,2,^,^,14100484
2,12,1,0,3,^,^,14100484
2,12,1,1,0,^,^,14100484
2,12,1,1,1,^,^,14100484
2,12,1,1,2,^,^,14100484
2,12,1,1,3,^,^,14100484
2,12,1,2,0,^,^,14100484
2,12,1,2,1,^,^,14100484
2,12,1,2,2,^,^,14100484
2,12,1,2,3,^,^,14100484
2,12,2,0,0,^,^,14100484
2,12,2,0,1,^,^,14100484
2,12,2,0,2,^,^,14100484
2,12,2,0,3,0.08,11,14100484
2,12,2,1,0,^,^,14100484
2,12,2,1,1,^,^,14100484
2,12,2,1,2,^,^,14100484
2,12,2,1,3,^,^,14100484
2,12,2,2,0,^,^,14100484
2,12,2,2,1,^,^,14100484
2,12,2,2,2,^,^,14100484
2,12,2,2,3,0.09,12,14100484
2,12,3,0,0,0.11,16,14100484
2,12,3,0,1,0.09,12,14100484
2,12,3,0,2,0.18,26,14100484
2,12,3,0,3,0.16,23,14100484
2,12,3,1,0,^,^,14100484
2,12,3,1,1,^,^,14100484
2,12,3,1,2,^,^,14100484
2,12,3,1,3,^,^,14100484
2,12,3,2,0,0.12,17,14100484
2,12,3,2,1,0.09,13,14100484
2,12,3,2,2,0.2,28,14100484
2,12,3,2,3,0.18,26,14100484
2,13,0,0,0,0.07,10,14100484
2,13,0,0,1,0.11,15,14100484
2,13,0,0,2,0.09,12,14100484
2,13,0,0,3,0.11,15,14100484
2,13,0,1,0,^,^,14100484
2,13,0,1,1,^,^,14100484
2,13,0,1,2,^,^,14100484
2,13,0,1,3,^,^,14100484
2,13,0,2,0,0.08,11,14100484
2,13,0,2,1,0.11,15,14100484
2,13,0,2,2,0.09,13,14100484
2,13,0,2,3,0.11,15,14100484
2,13,1,0,0,^,^,14100484
2,13,1,0,1,^,^,14100484
2,13,1,0,2,^,^,14100484
2,13,1,0,3,^,^,14100484
2,13,1,1,0,^,^,14100484
2,13,1,1,1,^,^,14100484
2,13,1,1,2,^,^,14100484
2,13,1,1,3,^,^,14100484
2,13,1,2,0,^,^,14100484
2,13,1,2,1,^,^,14100484
2,13,1,2,2,^,^,14100484
2,13,1,2,3,^,^,14100484
2,13,2,0,0,^,^,14100484
2,13,2,0,1,^,^,14100484
2,13,2,0,2,^,^,14100484
2,13,2,0,3,^,^,14100484
2,13,2,1,0,^,^,14100484
2,13,2,1,1,^,^,14100484
2,13,2,1,2,^,^,14100484
2,13,2,1,3,^,^,14100484
2,13,2,2,0,^,^,14100484
2,13,2,2,1,^,^,14100484
2,13,2,2,2,^,^,14100484
2,13,2,2,3,^,^,14100484
2,13,3,0,0,0.15,21,14100484
2,13,3,0,1,0.16,22,14100484
2,13,3,0,2,0.19,27,14100484
2,13,3,0,3,0.16,22,14100484
2,13,3,1,0,^,^,14100484
2,13,3,1,1,^,^,14100484
2,13,3,1,2,^,^,14100484
2,13,3,1,3,^,^,14100484
2,13,3,2,0,0.16,22,14100484
2,13,3,2,1,0.16,23,14100484
2,13,3,2,2,0.2,28,14100484
2,13,3,2,3,0.16,22,14100484
2,14,0,0,0,0.16,23,14100484
2,14,0,0,1,^,^,14100484
2,14,0,0,2,0.1,14,14100484
2,14,0,0,3,^,^,14100484
2,14,0,1,0,^,^,14100484
2,14,0,1,1,^,^,14100484
2,14,0,1,2,^,^,14100484
2,14,0,1,3,^,^,14100484
2,14,0,2,0,0.16,23,14100484
2,14,0,2,1,0.07,10,14100484
2,14,0,2,2,0.1,14,14100484
2,14,0,2,3,^,^,14100484
2,14,1,0,0,^,^,14100484
2,14,1,0,1,^,^,14100484
2,14,1,0,2,^,^,14100484
2,14,1,0,3,^,^,14100484
2,14,1,1,0,^,^,14100484
2,14,1,1,1,^,^,14100484
2,14,1,1,2,^,^,14100484
2,14,1,1,3,^,^,14100484
2,14,1,2,0,^,^,14100484
2,14,1,2,1,^,^,14100484
2,14,1,2,2,^,^,14100484
2,14,1,2,3,^,^,14100484
2,14,2,0,0,^,^,14100484
2,14,2,0,1,^,^,14100484
2,14,2,0,2,^,^,14100484
2,14,2,0,3,^,^,14100484
2,14,2,1,0,^,^,14100484
2,14,2,1,1,^,^,14100484
2,14,2,1,2,^,^,14100484
2,14,2,1,3,^,^,14100484
2,14,2,2,0,^,^,14100484
2,14,2,2,1,^,^,14100484
2,14,2,2,2,^,^,14100484
2,14,2,2,3,^,^,14100484
2,14,3,0,0,0.19,27,14100484
2,14,3,0,1,0.14,20,14100484
2,14,3,0,2,0.2,28,14100484
2,14,3,0,3,0.13,19,14100484
2,14,3,1,0,^,^,14100484
2,14,3,1,1,^,^,14100484
2,14,3,1,2,^,^,14100484
2,14,3,1,3,^,^,14100484
2,14,3,2,0,0.2,28,14100484
2,14,3,2,1,0.15,21,14100484
2,14,3,2,2,0.2,28,14100484
2,14,3,2,3,0.13,18,14100484
2,15,0,0,0,0.13,18,14100484
2,15,0,0,1,0.08,11,14100484
2,15,0,0,2,0.11,16,14100484
2,15,0,0,3,^,^,14100484
2,15,0,1,0,^,^,14100484
2,15,0,1,1,^,^,14100484
2,15,0,1,2,^,^,14100484
2,15,0,1,3,^,^,14100484
2,15,0,2,0,0.14,20,14100484
2,15,0,2,1,0.09,12,14100484
2,15,0,2,2,0.11,16,14100484
2,15,0,2,3,^,^,14100484
2,15,1,0,0,^,^,14100484
2,15,1,0,1,^,^,14100484
2,15,1,0,2,^,^,14100484
2,15,1,0,3,^,^,14100484
2,15,1,1,0,^,^,14100484
2,15,1,1,1,^,^,14100484
2,15,1,1,2,^,^,14100484
2,15,1,1,3,^,^,14100484
2,15,1,2,0,^,^,14100484
2,15,1,2,1,^,^,14100484
2,15,1,2,2,^,^,14100484
2,15,1,2,3,^,^,14100484
2,15,2,0,0,^,^,14100484
2,15,2,0,1,^,^,14100484
2,15,2,0,2,^,^,14100484
2,15,2,0,3,^,^,14100484
2,15,2,1,0,^,^,14100484
2,15,2,1,1,^,^,14100484
2,15,2,1,2,^,^,14100484
2,15,2,1,3,^,^,14100484
2,15,2,2,0,^,^,14100484
2,15,2,2,1,^,^,14100484
2,15,2,2,2,^,^,14100484
2,15,2,2,3,^,^,14100484
2,15,3,0,0,0.19,27,14100484
2,15,3,0,1,0.15,21,14100484
2,15,3,0,2,0.2,28,14100484
2,15,3,0,3,^,^,14100484
2,15,3,1,0,^,^,14100484
2,15,3,1,1,^,^,14100484
2,15,3,1,2,^,^,14100484
2,15,3,1,3,^,^,14100484
2,15,3,2,0,0.21,30,14100484
2,15,3,2,1,0.16,23,14100484
2,15,3,2,2,0.2,28,14100484
2,15,3,2,3,0.07,10,14100484
2,16,0,0,0,^,^,14100484
2,16,0,0,1,0.11,15,14100484
2,16,0,0,2,^,^,14100484
2,16,0,0,3,^,^,14100484
2,16,0,1,0,^,^,14100484
2,16,0,1,1,^,^,14100484
2,16,0,1,2,^,^,14100484
2,16,0,1,3,^,^,14100484
2,16,0,2,0,^,^,14100484
2,16,0,2,1,0.11,16,14100484
2,16,0,2,2,^,^,14100484
2,16,0,2,3,^,^,14100484
2,16,1,0,0,^,^,14100484
2,16,1,0,1,^,^,14100484
2,16,1,0,2,^,^,14100484
2,16,1,0,3,^,^,14100484
2,16,1,1,0,^,^,14100484
2,16,1,1,1,^,^,14100484
2,16,1,1,2,^,^,14100484
2,16,1,1,3,^,^,14100484
2,16,1,2,0,^,^,14100484
2,16,1,2,1,^,^,14100484
2,16,1,2,2,^,^,14100484
2,16,1,2,3,^,^,14100484
2,16,2,0,0,^,^,14100484
2,16,2,0,1,^,^,14100484
2,16,2,0,2,^,^,14100484
2,16,2,0,3,^,^,14100484
2,16,2,1,0,^,^,14100484
2,16,2,1,1,^,^,14100484
2,16,2,1,2,^,^,14100484
2,16,2,1,3,^,^,14100484
2,16,2,2,0,^,^,14100484
2,16,2,2,1,^,^,14100484
2,16,2,2,2,^,^,14100484
2,16,2,2,3,^,^,14100484
2,16,3,0,0,0.11,16,14100484
2,16,3,0,1,0.16,22,14100484
2,16,3,0,2,0.12,17,14100484
2,16,3,0,3,0.1,14,14100484
2,16,3,1,0,^,^,14100484
2,16,3,1,1,^,^,14100484
2,16,3,1,2,^,^,14100484
2,16,3,1,3,^,^,14100484
2,16,3,2,0,0.11,16,14100484
2,16,3,2,1,0.17,24,14100484
2,16,3,2,2,0.12,17,14100484
2,16,3,2,3,0.11,15,14100484
2,17,0,0,0,^,^,14100484
2,17,0,0,1,^,^,14100484
2,17,0,0,2,^,^,14100484
2,17,0,0,3,^,^,14100484
2,17,0,1,0,^,^,14100484
2,17,0,1,1,^,^,14100484
2,17,0,1,2,^,^,14100484
2,17,0,1,3,^,^,14100484
2,17,0,2,0,^,^,14100484
2,17,0,2,1,^,^,14100484
2,17,0,2,2,^,^,14100484
2,17,0,2,3,^,^,14100484
2,17,1,0,0,^,^,14100484
2,17,1,0,1,^,^,14100484
2,17,1,0,2,^,^,14100484
2,17,1,0,3,^,^,14100484
2,17,1,1,0,^,^,14100484
2,17,1,1,1,^,^,14100484
2,17,1,1,2,^,^,14100484
2,17,1,1,3,^,^,14100484
2,17,1,2,0,^,^,14100484
2,17,1,2,1,^,^,14100484
2,17,1,2,2,^,^,14100484
2,17,1,2,3,^,^,14100484
2,17,2,0,0,^,^,14100484
2,17,2,0,1,^,^,14100484
2,17,2,0,2,^,^,14100484
2,17,2,0,3,^,^,14100484
2,17,2,1,0,^,^,14100484
2,17,2,1,1,^,^,14100484
2,17,2,1,2,^,^,14100484
2,17,2,1,3,^,^,14100484
2,17,2,2,0,^,^,14100484
2,17,2,2,1,^,^,14100484
2,17,2,2,2,^,^,14100484
2,17,2,2,3,^,^,14100484
2,17,3,0,0,0.09,12,14100484
2,17,3,0,1,^,^,14100484
2,17,3,0,2,0.09,13,14100484
2,17,3,0,3,0.07,10,14100484
2,17,3,1,0,^,^,14100484
2,17,3,1,1,^,^,14100484
2,17,3,1,2,^,^,14100484
2,17,3,1,3,^,^,14100484
2,17,3,2,0,0.09,12,14100484
2,17,3,2,1,^,^,14100484
2,17,3,2,2,0.09,13,14100484
2,17,3,2,3,0.08,11,14100484
3,0,0,0,0,^,^,162703114
3,0,0,0,1,^,^,162703114
3,0,0,0,2,^,^,162703114
3,0,0,0,3,^,^,162703114
3,0,0,1,0,^,^,162703114
3,0,0,1,1,^,^,162703114
3,0,0,1,2,^,^,162703114
3,0,0,1,3,^,^,162703114
3,0,0,2,0,^,^,162703114
3,0,0,2,1,^,^,162703114
3,0,0,2,2,^,^,162703114
3,0,0,2,3,^,^,162703114
3,0,1,0,0,^,^,162703114
3,0,1,0,1,^,^,162703114
3,0,1,0,2,^,^,162703114
3,0,1,0,3,^,^,162703114
3,0,1,1,0,^,^,162703114
3,0,1,1,1,^,^,162703114
3,0,1,1,2,^,^,162703114
3,0,1,1,3,^,^,162703114
3,0,1,2,0,^,^,162703114
3,0,1,2,1,^,^,162703114
3,0,1,2,2,^,^,162703114
3,0,1,2,3,^,^,162703114
3,0,2,0,0,^,^,162703114
3,0,2,0,1,^,^,162703114
3,0,2,0,2,^,^,162703114
3,0,2,0,3,^,^,162703114
3,0,2,1,0,^,^,162703114
3,0,2,1,1,^,^,162703114
3,0,2,1,2,^,^,162703114
3,0,2,1,3,^,^,162703114
3,0,2,2,0,^,^,162703114
3,0,2,2,1,^,^,162703114
3,0,2,2,2,^,^,162703114
3,0,2,2,3,^,^,162703114
3,0,3,0,0,^,^,162703114
3,0,3,0,1,^,^,162703114
3,0,3,0,2,^,^,162703114
3,0,3,0,3,^,^,162703114
3,0,3,1,0,^,^,162703114
3,0,3,1,1,^,^,162703114
3,0,3,1,2,^,^,162703114
3,0,3,1,3,^,^,162703114
3,0,3,2,0,^,^,162703114
3,0,3,2,1,^,^,162703114
3,0,3,2,2,^,^,162703114
3,0,3,2,3,^,^,162703114
3,1,0,0,0,^,^,162703114
3,1,0,0,1,^,^,162703114
3,1,0,0,2,^,^,162703114
3,1,0,0,3,^,^,162703114
3,1,0,1,0,^,^,162703114
3,1,0,1,1,^,^,162703114
3,1,0,1,2,^,^,162703114
3,1,0,1,3,^,^,162703114
3,1,0,2,0,^,^,162703114
3,1,0,2,1,^,^,162703114
3,1,0,2,2,^,^,162703114
3,1,0,2,3,^,^,162703114
3,1,1,0,0,^,^,162703114
3,1,1,0,1,^,^,162703114
3,1,1,0,2,^,^,162703114
3,1,1,0,3,^,^,162703114
3,1,1,1,0,^,^,162703114
3,1,1,1,1,^,^,162703114
3,1,1,1,2,^,^,162703114
3,1,1,1,3,^,^,162703114
3,1,1,2,0,^,^,162703114
3,1,1,2,1,^,^,162703114
3,1,1,2,2,^,^,162703114
3,1,1,2,3,^,^,162703114
3,1,2,0,0,^,^,162703114
3,1,2,0,1,^,^,162703114
3,1,2,0,2,^,^,162703114
3,1,2,0,3,^,^,162703114
3,1,2,1,0,^,^,162703114
3,1,2,1,1,^,^,162703114
3,1,2,1,2,^,^,162703114
3,1,2,1,3,^,^,162703114
3,1,2,2,0,^,^,162703114
3,1,2,2,1,^,^,162703114
3,1,2,2,2,^,^,162703114
3,1,2,2,3,^,^,162703114
3,1,3,0,0,^,^,162703114
3,1,3,0,1,^,^,162703114
3,1,3,0,2,^,^,162703114
3,1,3,0,3,^,^,162703114
3,1,3,1,0,^,^,162703114
3,1,3,1,1,^,^,162703114
3,1,3,1,2,^,^,162703114
3,1,3,1,3,^,^,162703114
3,1,3,2,0,^,^,162703114
3,1,3,2,1,^,^,162703114
3,1,3,2,2,^,^,162703114
3,1,3,2,3,^,^,162703114
3,2,0,0,0,^,^,162703114
3,2,0,0,1,^,^,162703114
3,2,0,0,2,^,^,162703114
3,2,0,0,3,^,^,162703114
3,2,0,1,0,^,^,162703114
3,2,0,1,1,^,^,162703114
3,2,0,1,2,^,^,162703114
3,2,0,1,3,^,^,162703114
3,2,0,2,0,^,^,162703114
3,2,0,2,1,^,^,162703114
3,2,0,2,2,^,^,162703114
3,2,0,2,3,^,^,162703114
3,2,1,0,0,^,^,162703114
3,2,1,0,1,^,^,162703114
3,2,1,0,2,^,^,162703114
3,2,1,0,3,^,^,162703114
3,2,1,1,0,^,^,162703114
3,2,1,1,1,^,^,162703114
3,2,1,1,2,^,^,162703114
3,2,1,1,3,^,^,162703114
3,2,1,2,0,^,^,162703114
3,2,1,2,1,^,^,162703114
3,2,1,2,2,^,^,162703114
3,2,1,2,3,^,^,162703114
3,2,2,0,0,^,^,162703114
3,2,2,0,1,^,^,162703114
3,2,2,0,2,^,^,162703114
3,2,2,0,3,^,^,162703114
3,2,2,1,0,^,^,162703114
3,2,2,1,1,^,^,162703114
3,2,2,1,2,^,^,162703114
3,2,2,1,3,^,^,162703114
3,2,2,2,0,^,^,162703114
3,2,2,2,1,^,^,162703114
3,2,2,2,2,^,^,162703114
3,2,2,2,3,^,^,162703114
3,2,3,0,0,^,^,162703114
3,2,3,0,1,^,^,162703114
3,2,3,0,2,^,^,162703114
3,2,3,0,3,^,^,162703114
3,2,3,1,0,^,^,162703114
3,2,3,1,1,^,^,162703114
3,2,3,1,2,^,^,162703114
3,2,3,1,3,^,^,162703114
3,2,3,2,0,^,^,162703114
3,2,3,2,1,^,^,162703114
3,2,3,2,2,^,^,162703114
3,2,3,2,3,^,^,162703114
3,3,0,0,0,^,^,162703114
3,3,0,0,1,^,^,162703114
3,3,0,0,2,^,^,162703114
3,3,0,0,3,^,^,162703114
3,3,0,1,0,^,^,162703114
3,3,0,1,1,^,^,162703114
3,3,0,1,2,^,^,162703114
3,3,0,1,3,^,^,162703114
3,3,0,2,0,^,^,162703114
3,3,0,2,1,^,^,162703114
3,3,0,2,2,^,^,162703114
3,3,0,2,3,^,^,162703114
3,3,1,0,0,^,^,162703114
3,3,1,0,1,^,^,162703114
3,3,1,0,2,^,^,162703114
3,3,1,0,3,^,^,162703114
3,3,1,1,0,^,^,162703114
3,3,1,1,1,^,^,162703114
3,3,1,1,2,^,^,162703114
3,3,1,1,3,^,^,162703114
3,3,1,2,0,^,^,162703114
3,3,1,2,1,^,^,162703114
3,3,1,2,2,^,^,162703114
3,3,1,2,3,^,^,162703114
3,3,2,0,0,^,^,162703114
3,3,2,0,1,^,^,162703114
3,3,2,0,2,^,^,162703114
3,3,2,0,3,^,^,162703114
3,3,2,1,0,^,^,162703114
3,3,2,1,1,^,^,162703114
3,3,2,1,2,^,^,162703114
3,3,2,1,3,^,^,162703114
3,3,2,2,0,^,^,162703114
3,3,2,2,1,^,^,162703114
3,3,2,2,2,^,^,162703114
3,3,2,2,3,^,^,162703114
3,3,3,0,0,^,^,162703114
3,3,3,0,1,^,^,162703114
3,3,3,0,2,^,^,162703114
3,3,3,0,3,^,^,162703114
3,3,3,1,0,^,^,162703114
3,3,3,1,1,^,^,162703114
3,3,3,1,2,^,^,162703114
3,3,3,1,3,^,^,162703114
3,3,3,2,0,^,^,162703114
3,3,3,2,1,^,^,162703114
3,3,3,2,2,^,^,162703114
3,3,3,2,3,^,^,162703114
3,4,0,0,0,^,^,162703114
3,4,0,0,1,^,^,162703114
3,4,0,0,2,^,^,162703114
3,4,0,0,3,^,^,162703114
3,4,0,1,0,^,^,162703114
3,4,0,1,1,^,^,162703114
3,4,0,1,2,^,^,162703114
3,4,0,1,3,^,^,162703114
3,4,0,2,0,^,^,162703114
3,4,0,2,1,^,^,162703114
3,4,0,2,2,^,^,162703114
3,4,0,2,3,^,^,162703114
3,4,1,0,0,^,^,162703114
3,4,1,0,1,^,^,162703114
3,4,1,0,2,^,^,162703114
3,4,1,0,3,^,^,162703114
3,4,1,1,0,^,^,162703114
3,4,1,1,1,^,^,162703114
3,4,1,1,2,^,^,162703114
3,4,1,1,3,^,^,162703114
3,4,1,2,0,^,^,162703114
3,4,1,2,1,^,^,162703114
3,4,1,2,2,^,^,162703114
3,4,1,2,3,^,^,162703114
3,4,2,0,0,^,^,162703114
3,4,2,0,1,^,^,162703114
3,4,2,0,2,^,^,162703114
3,4,2,0,3,^,^,162703114
3,4,2,1,0,^,^,162703114
3,4,2,1,1,^,^,162703114
3,4,2,1,2,^,^,162703114
3,4,2,1,3,^,^,162703114
3,4,2,2,0,^,^,162703114
3,4,2,2,1,^,^,162703114
3,4,2,2,2,^,^,162703114
3,4,2,2,3,^,^,162703114
3,4,3,0,0,^,^,162703114
3,4,3,0,1,^,^,162703114
3,4,3,0,2,^,^,162703114
3,4,3,0,3,0.01,12,162703114
3,4,3,1,0,^,^,162703114
3,4,3,1,1,^,^,162703114
3,4,3,1,2,^,^,162703114
3,4,3,1,3,^,^,162703114
3,4,3,2,0,^,^,162703114
3,4,3,2,1,^,^,162703114
3,4,3,2,2,^,^,162703114
3,4,3,2,3,0.01,11,162703114
3,5,0,0,0,0.01,10,162703114
3,5,0,0,1,^,^,162703114
3,5,0,0,2,^,^,162703114
3,5,0,0,3,^,^,162703114
3,5,0,1,0,^,^,162703114
3,5,0,1,1,^,^,162703114
3,5,0,1,2,^,^,162703114
3,5,0,1,3,^,^,162703114
3,5,0,2,0,0.01,11,162703114
3,5,0,2,1,^,^,162703114
3,5,0,2,2,^,^,162703114
3,5,0,2,3,^,^,162703114
3,5,1,0,0,^,^,162703114
3,5,1,0,1,^,^,162703114
3,5,1,0,2,^,^,162703114
3,5,1,0,3,^,^,162703114
3,5,1,1,0,^,^,162703114
3,5,1,1,1,^,^,162703114
3,5,1,1,2,^,^,162703114
3,5,1,1,3,^,^,162703114
3,5,1,2,0,^,^,162703114
3,5,1,2,1,^,^,162703114
3,5,1,2,2,^,^,162703114
3,5,1,2,3,^,^,162703114
3,5,2,0,0,^,^,162703114
3,5,2,0,1,^,^,162703114
3,5,2,0,2,^,^,162703114
3,5,2,0,3,^,^,162703114
3,5,2,1,0,^,^,162703114
3,5,2,1,1,^,^,162703114
3,5,2,1,2,^,^,162703114
3,5,2,1,3,^,^,162703114
3,5,2,2,0,^,^,162703114
3,5,2,2,1,^,^,162703114
3,5,2,2,2,^,^,162703114
3,5,2,2,3,^,^,162703114
3,5,3,0,0,0.01,15,162703114
3,5,3,0,1,0.01,11,162703114
3,5,3,0,2,0.01,15,162703114
3,5,3,0,3,^,^,162703114
3,5,3,1,0,^,^,162703114
3,5,3,1,1,^,^,162703114
3,5,3,1,2,^,^,162703114
3,5,3,1,3,^,^,162703114
3,5,3,2,0,0.01,17,162703114
3,5,3,2,1,0.01,11,162703114
3,5,3,2,2,0.01,13,162703114
3,5,3,2,3,^,^,162703114
3,6,0,0,0,0.01,16,162703114
3,6,0,0,1,0.01,15,162703114
3,6,0,0,2,0.01,12,162703114
3,6,0,0,3,0.01,10,162703114
3,6,0,1,0,^,^,162703114
3,6,0,1,1,^,^,162703114
3,6,0,1,2,^,^,162703114
3,6,0,1,3,^,^,162703114
3,6,0,2,0,0.01,17,162703114
3,6,0,2,1,0.01,15,162703114
3,6,0,2,2,0.01,12,162703114
3,6,0,2,3,^,^,162703114
3,6,1,0,0,^,^,162703114
3,6,1,0,1,^,^,162703114
3,6,1,0,2,^,^,162703114
3,6,1,0,3,^,^,162703114
3,6,1,1,0,^,^,162703114
3,6,1,1,1,^,^,162703114
3,6,1,1,2,^,^,162703114
3,6,1,1,3,^,^,162703114
3,6,1,2,0,^,^,162703114
3,6,1,2,1,^,^,162703114
3,6,1,2,2,^,^,162703114
3,6,1,2,3,^,^,162703114
3,6,2,0,0,0.01,13,162703114
3,6,2,0,1,^,^,162703114
3,6,2,0,2,0.01,11,162703114
3,6,2,0,3,^,^,162703114
3,6,2,1,0,^,^,162703114
3,6,2,1,1,^,^,162703114
3,6,2,1,2,^,^,162703114
3,6,2,1,3,^,^,162703114
3,6,2,2,0,0.01,13,162703114
3,6,2,2,1,^,^,162703114
3,6,2,2,2,0.01,10,162703114
3,6,2,2,3,^,^,162703114
3,6,3,0,0,0.02,33,162703114
3,6,3,0,1,0.02,25,162703114
3,6,3,0,2,0.02,29,162703114
3,6,3,0,3,0.01,21,162703114
3,6,3,1,0,^,^,162703114
3,6,3,1,1,^,^,162703114
3,6,3,1,2,^,^,162703114
3,6,3,1,3,^,^,162703114
3,6,3,2,0,0.02,35,162703114
3,6,3,2,1,0.02,25,162703114
3,6,3,2,2,0.02,28,162703114
3,6,3,2,3,0.01,20,162703114
3,7,0,0,0,0.01,22,162703114
3,7,0,0,1,0.02,26,162703114
3,7,0,0,2,0.02,27,162703114
3,7,0,0,3,0.01,15,162703114
3,7,0,1,0,^,^,162703114
3,7,0,1,1,^,^,162703114
3,7,0,1,2,^,^,162703114
3,7,0,1,3,^,^,162703114
3,7,0,2,0,0.01,23,162703114
3,7,0,2,1,0.02,27,162703114
3,7,0,2,2,0.02,26,162703114
3,7,0,2,3,0.01,15,162703114
3,7,1,0,0,^,^,162703114
3,7,1,0,1,^,^,162703114
3,7,1,0,2,^,^,162703114
3,7,1,0,3,^,^,162703114
3,7,1,1,0,^,^,162703114
3,7,1,1,1,^,^,162703114
3,7,1,1,2,^,^,162703114
3,7,1,1,3,^,^,162703114
3,7,1,2,0,^,^,162703114
3,7,1,2,1,^,^,162703114
3,7,1,2,2,^,^,162703114
3,7,1,2,3,^,^,162703114
3,7,2,0,0,0.01,18,162703114
3,7,2,0,1,0.01,15,162703114
3,7,2,0,2,0.01,15,162703114
3,7,2,0,3,0.01,10,162703114
3,7,2,1,0,^,^,162703114
3,7,2,1,1,^,^,162703114
3,7,2,1,2,^,^,162703114
3,7,2,1,3,^,^,162703114
3,7,2,2,0,0.01,19,162703114
3,7,2,2,1,0.01,16,162703114
3,7,2,2,2,0.01,15,162703114
3,7,2,2,3,0.01,10,162703114
3,7,3,0,0,0.03,43,162703114
3,7,3,0,1,0.03,46,162703114
3,7,3,0,2,0.03,50,162703114
3,7,3,0,3,0.02,30,162703114
3,7,3,1,0,^,^,162703114
3,7,3,1,1,^,^,162703114
3,7,3,1,2,^,^,162703114
3,7,3,1,3,^,^,162703114
3,7,3,2,0,0.03,45,162703114
3,7,3,2,1,0.03,49,162703114
3,7,3,2,2,0.03,49,162703114
3,7,3,2,3,0.02,29,162703114
3,8,0,0,0,0.03,41,162703114
3,8,0,0,1,0.03,42,162703114
